,Drehzahl,Kurbelwinkel,P_ZYL1,P_ZYL2,P_ZYL3,Drehmoment,Absolutverbrauch,Angesaugte Luftmasse,O2 roh,CO roh,CO2 roh,NOx roh,HC3 roh,Lambda,Temp Kühlm.E,Temp Kühlm.A,Temp Oel,Temp Ansaugl. nach Verd.,Temp Ansaugluft Saugrohr,Temp Abgas vor Turbine,P Saugrohr,P Abg. vor Turb.,ZZP
832,2100,-248,0.924,0.9440000000000001,0.8959999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
833,2100,-247,0.925,0.9420000000000001,0.897,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
834,2100,-246,0.927,0.937,0.898,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
835,2100,-245,0.9279999999999999,0.945,0.903,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
836,2100,-244,0.927,0.9390000000000001,0.898,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
837,2100,-243,0.932,0.94,0.898,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
838,2100,-242,0.9359999999999999,0.941,0.899,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
839,2100,-241,0.934,0.9359999999999999,0.898,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
840,2100,-240,0.9359999999999999,0.941,0.899,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
841,2100,-239,0.938,0.943,0.902,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
842,2100,-238,0.938,0.9390000000000001,0.898,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
843,2100,-237,0.943,0.9440000000000001,0.9,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
844,2100,-236,0.9420000000000001,0.946,0.904,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
845,2100,-235,0.9420000000000001,0.9420000000000001,0.904,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
846,2100,-234,0.945,0.951,0.904,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
847,2100,-233,0.945,0.951,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
848,2100,-232,0.9470000000000001,0.945,0.903,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
849,2100,-231,0.9470000000000001,0.95,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
850,2100,-230,0.95,0.95,0.91,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
851,2100,-229,0.95,0.953,0.907,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
852,2100,-228,0.9540000000000001,0.953,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
853,2100,-227,0.9520000000000001,0.9590000000000001,0.91,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
854,2100,-226,0.956,0.956,0.905,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
855,2100,-225,0.956,0.95,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
856,2100,-224,0.9590000000000001,0.9570000000000001,0.907,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
857,2100,-223,0.9590000000000001,0.955,0.902,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
858,2100,-222,0.96,0.9540000000000001,0.905,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
859,2100,-221,0.9590000000000001,0.9590000000000001,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
860,2100,-220,0.961,0.955,0.904,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
861,2100,-219,0.961,0.95,0.903,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
862,2100,-218,0.961,0.953,0.904,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
863,2100,-217,0.9640000000000001,0.951,0.905,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
864,2100,-216,0.963,0.948,0.9129999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
865,2100,-215,0.971,0.951,0.9109999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
866,2100,-214,0.97,0.9520000000000001,0.9059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
867,2100,-213,0.9690000000000001,0.9470000000000001,0.912,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
868,2100,-212,0.971,0.9470000000000001,0.915,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
869,2100,-211,0.9740000000000001,0.951,0.912,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
870,2100,-210,0.9740000000000001,0.943,0.912,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
871,2100,-209,0.977,0.9470000000000001,0.91,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
872,2100,-208,0.978,0.948,0.914,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
873,2100,-207,0.981,0.9470000000000001,0.91,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
874,2100,-206,0.9840000000000001,0.9540000000000001,0.9179999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
875,2100,-205,0.983,0.95,0.914,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
876,2100,-204,0.988,0.951,0.912,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
877,2100,-203,0.988,0.9520000000000001,0.922,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
878,2100,-202,0.9890000000000001,0.95,0.922,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
879,2100,-201,0.996,0.9520000000000001,0.9209999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
880,2100,-200,0.995,0.951,0.927,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
881,2100,-199,0.9990000000000001,0.955,0.9259999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
882,2100,-198,0.9990000000000001,0.956,0.927,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
883,2100,-197,1.002,0.953,0.9329999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
884,2100,-196,1.006,0.953,0.93,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
885,2100,-195,1.0090000000000001,0.956,0.9309999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
886,2100,-194,1.0090000000000001,0.958,0.937,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
887,2100,-193,1.0090000000000001,0.9590000000000001,0.938,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
888,2100,-192,1.014,0.96,0.9359999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
889,2100,-191,1.016,0.9620000000000001,0.938,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
890,2100,-190,1.016,0.966,0.938,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
891,2100,-189,1.016,0.968,0.938,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
892,2100,-188,1.018,0.9690000000000001,0.9420000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
893,2100,-187,1.024,0.9690000000000001,0.9440000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
894,2100,-186,1.022,0.9690000000000001,0.9440000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
895,2100,-185,1.024,0.97,0.945,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
896,2100,-184,1.023,0.972,0.95,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
897,2100,-183,1.025,0.9740000000000001,0.951,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
898,2100,-182,1.03,0.973,0.951,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
899,2100,-181,1.028,0.973,0.953,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
900,2100,-180,1.028,0.975,0.955,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
901,2100,-179,1.035,0.976,0.9570000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
902,2100,-178,1.034,0.98,0.961,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
903,2100,-177,1.03,0.982,0.9590000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
904,2100,-176,1.034,0.982,0.9620000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
905,2100,-175,1.034,0.987,0.963,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
906,2100,-174,1.038,0.9890000000000001,0.96,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
907,2100,-173,1.04,0.9890000000000001,0.9670000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
908,2100,-172,1.037,0.99,0.965,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
909,2100,-171,1.038,0.993,0.963,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
910,2100,-170,1.04,0.995,0.9690000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
911,2100,-169,1.042,0.997,0.968,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
912,2100,-168,1.042,0.9940000000000001,0.965,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
913,2100,-167,1.046,0.996,0.971,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
914,2100,-166,1.045,1.002,0.968,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
915,2100,-165,1.05,1.001,0.97,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
916,2100,-164,1.05,1.003,0.977,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
917,2100,-163,1.053,1.004,0.972,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
918,2100,-162,1.055,1.002,0.97,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
919,2100,-161,1.0490000000000002,1.011,0.98,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
920,2100,-160,1.054,1.006,0.98,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
921,2100,-159,1.057,1.0090000000000001,0.975,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
922,2100,-158,1.057,1.013,0.9840000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
923,2100,-157,1.061,1.014,0.981,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
924,2100,-156,1.06,1.013,0.975,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
925,2100,-155,1.063,1.012,0.981,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
926,2100,-154,1.062,1.013,0.9790000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
927,2100,-153,1.064,1.018,0.977,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
928,2100,-152,1.068,1.021,0.9890000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
929,2100,-151,1.07,1.018,0.99,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
930,2100,-150,1.068,1.025,0.9890000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
931,2100,-149,1.072,1.025,0.9940000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
932,2100,-148,1.0759999999999998,1.025,0.995,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
933,2100,-147,1.0759999999999998,1.0270000000000001,0.991,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
934,2100,-146,1.082,1.025,1.0,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
935,2100,-145,1.079,1.034,1.006,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
936,2100,-144,1.0859999999999999,1.041,1.005,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
937,2100,-143,1.09,1.038,1.0090000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
938,2100,-142,1.09,1.042,1.015,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
939,2100,-141,1.094,1.052,1.0190000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
940,2100,-140,1.0979999999999999,1.051,1.028,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
941,2100,-139,1.103,1.057,1.032,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
942,2100,-138,1.107,1.064,1.0390000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
943,2100,-137,1.112,1.065,1.04,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
944,2100,-136,1.1179999999999999,1.073,1.047,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
945,2100,-135,1.121,1.079,1.054,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
946,2100,-134,1.126,1.077,1.0590000000000002,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
947,2100,-133,1.13,1.089,1.068,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
948,2100,-132,1.138,1.094,1.072,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
949,2100,-131,1.1420000000000001,1.102,1.078,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
950,2100,-130,1.15,1.109,1.084,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
951,2100,-129,1.159,1.113,1.092,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
952,2100,-128,1.163,1.115,1.097,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
953,2100,-127,1.169,1.13,1.1059999999999999,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
954,2100,-126,1.179,1.139,1.112,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
955,2100,-125,1.187,1.143,1.122,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
956,2100,-124,1.196,1.1520000000000001,1.128,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
957,2100,-123,1.205,1.166,1.1440000000000001,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
958,2100,-122,1.214,1.175,1.148,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
959,2100,-121,1.224,1.183,1.156,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
960,2100,-120,1.2329999999999999,1.196,1.179,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
961,2100,-119,1.245,1.206,1.182,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
962,2100,-118,1.255,1.214,1.187,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
963,2100,-117,1.261,1.229,1.212,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
964,2100,-116,1.275,1.24,1.214,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
965,2100,-115,1.291,1.253,1.224,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
966,2100,-114,1.298,1.265,1.251,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
967,2100,-113,1.318,1.274,1.254,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
968,2100,-112,1.328,1.2919999999999998,1.266,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
969,2100,-111,1.341,1.307,1.284,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
970,2100,-110,1.354,1.317,1.2990000000000002,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
971,2100,-109,1.37,1.3319999999999999,1.314,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
972,2100,-108,1.385,1.3530000000000002,1.3230000000000002,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
973,2100,-107,1.403,1.3659999999999999,1.339,68.3,3.75,54.5332,0.693,0.7747,13.9918,3247.42,699.01,0.9986309999999999,87,90,87.95,58,31.33,683.56,926,1108.65,-17
