Drehzahl;Kurbelwinkel;P_ZYL1;P_ZYL2;P_ZYL3;Drehmoment;Absolutverbrauch;Angesaugte Luftmasse;O2 roh;CO roh;CO2 roh;NOx roh;HC3 roh;Lambda;Temp Kühlm.E;Temp Kühlm.A;Temp Oel;Temp Ansaugl. nach Verd.;Temp Ansaugluft Saugrohr;Temp Abgas vor Turbine;P Saugrohr;P Abg. vor Turb.;ZZP
2600;97;5.394;5.455;5.431;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;98;5.315;5.378;5.337;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;99;5.239;5.288;5.257;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;100;5.167;5.22;5.192;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;101;5.093;5.151;5.128;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;102;5.03;5.085;5.056;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;103;4.96;5.01;4.987;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;104;4.895;4.953;4.944;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;105;4.831;4.895;4.893;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;106;4.767;4.832;4.823;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;107;4.701;4.766;4.763;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;108;4.645;4.707;4.724;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;109;4.588;4.657;4.672;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;110;4.537;4.601;4.606;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;111;4.484;4.543;4.555;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;112;4.432;4.499;4.529;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;113;4.381;4.456;4.475;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;114;4.337;4.393;4.395;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;115;4.29;4.337;4.366;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;116;4.246;4.313;4.342;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;117;4.205;4.274;4.281;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;118;4.162;4.221;4.232;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;119;4.122;4.177;4.2;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;120;4.08;4.142;4.161;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;121;4.047;4.101;4.121;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;122;4.005;4.068;4.082;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;123;3.974;4.027;4.052;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;124;3.934;3.994;4.024;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;125;3.904;3.959;3.985;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;126;3.872;3.922;3.943;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;127;3.837;3.887;3.916;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;128;3.807;3.86;3.897;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;129;3.773;3.831;3.863;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;130;3.754;3.806;3.823;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;131;3.72;3.77;3.803;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;132;3.694;3.744;3.795;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;133;3.662;3.709;3.748;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;134;3.638;3.687;3.711;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;135;3.614;3.665;3.709;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;136;3.587;3.634;3.681;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;137;3.558;3.599;3.624;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;138;3.531;3.582;3.61;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;139;3.503;3.546;3.606;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;140;3.473;3.506;3.549;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;141;3.446;3.48;3.501;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;142;3.417;3.462;3.502;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;143;3.386;3.427;3.48;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;144;3.356;3.384;3.422;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;145;3.325;3.352;3.386;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;146;3.288;3.331;3.38;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;147;3.259;3.289;3.338;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;148;3.222;3.245;3.276;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;149;3.188;3.22;3.253;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;150;3.15;3.188;3.239;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;151;3.115;3.143;3.185;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;152;3.072;3.104;3.139;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;153;3.036;3.063;3.105;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;154;2.991;3.022;3.07;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;155;2.954;2.98;3.018;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;156;2.908;2.934;2.976;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;157;2.868;2.899;2.948;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;158;2.821;2.854;2.899;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;159;2.775;2.803;2.837;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;160;2.724;2.755;2.795;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;161;2.684;2.711;2.754;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;162;2.629;2.661;2.697;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;163;2.585;2.61;2.653;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;164;2.531;2.565;2.6;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;165;2.484;2.511;2.55;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;166;2.428;2.456;2.499;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;167;2.376;2.404;2.441;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;168;2.322;2.347;2.383;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;169;2.27;2.299;2.337;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;170;2.214;2.254;2.292;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;171;2.168;2.197;2.227;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;172;2.11;2.137;2.164;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;173;2.062;2.092;2.129;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;174;2.011;2.047;2.075;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;175;1.962;1.991;2.013;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;176;1.91;1.938;1.974;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;177;1.867;1.905;1.936;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;178;1.814;1.864;1.885;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;179;1.778;1.819;1.837;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;180;1.738;1.775;1.807;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;181;1.705;1.75;1.778;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;182;1.669;1.718;1.734;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;183;1.637;1.684;1.699;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;184;1.612;1.66;1.682;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;185;1.586;1.644;1.656;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;186;1.568;1.618;1.624;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;187;1.549;1.597;1.614;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;188;1.54;1.587;1.606;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;189;1.521;1.583;1.594;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;190;1.517;1.565;1.575;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;191;1.5;1.553;1.566;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;192;1.5;1.548;1.566;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;193;1.491;1.542;1.561;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;194;1.484;1.528;1.546;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;195;1.482;1.519;1.546;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;196;1.474;1.518;1.55;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;197;1.469;1.499;1.535;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;198;1.46;1.493;1.52;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;199;1.457;1.475;1.521;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;200;1.441;1.47;1.518;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;201;1.441;1.463;1.505;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;202;1.429;1.449;1.482;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;203;1.421;1.435;1.483;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;204;1.411;1.429;1.475;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;205;1.393;1.413;1.452;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;206;1.383;1.404;1.434;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;207;1.368;1.392;1.434;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;208;1.357;1.386;1.418;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;209;1.342;1.377;1.395;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;210;1.331;1.371;1.386;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;211;1.322;1.366;1.384;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;212;1.308;1.361;1.363;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;213;1.3;1.352;1.342;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;214;1.288;1.345;1.343;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;215;1.283;1.346;1.341;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;216;1.273;1.345;1.325;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;217;1.268;1.336;1.315;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;218;1.264;1.33;1.32;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;219;1.264;1.33;1.314;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;220;1.261;1.325;1.303;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;221;1.26;1.319;1.303;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;222;1.255;1.316;1.312;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;223;1.251;1.29;1.307;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;224;1.253;1.308;1.288;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;225;1.259;1.302;1.295;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;226;1.252;1.298;1.295;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;227;1.249;1.295;1.285;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;228;1.248;1.288;1.284;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;229;1.247;1.284;1.281;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;230;1.244;1.277;1.278;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;231;1.243;1.277;1.267;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;232;1.238;1.273;1.265;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;233;1.235;1.267;1.262;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;234;1.23;1.27;1.261;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;235;1.223;1.267;1.253;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;236;1.223;1.265;1.252;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;237;1.218;1.264;1.245;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;238;1.211;1.265;1.24;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;239;1.206;1.265;1.235;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;240;1.207;1.26;1.229;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;241;1.203;1.262;1.227;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;242;1.2;1.268;1.224;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;243;1.201;1.261;1.224;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;244;1.196;1.262;1.217;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;245;1.196;1.264;1.215;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;246;1.194;1.262;1.22;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;247;1.198;1.26;1.218;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;248;1.198;1.261;1.214;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;249;1.198;1.269;1.213;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;250;1.197;1.26;1.215;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;251;1.199;1.254;1.213;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;252;1.199;1.258;1.215;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;253;1.205;1.262;1.22;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;254;1.202;1.257;1.22;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;255;1.207;1.255;1.214;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;256;1.209;1.255;1.217;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;257;1.208;1.257;1.226;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
2600;258;1.207;1.254;1.219;55.2;3.93;56.7966;0.791;0.6591;14.0087;3051.35;716.33;1.005441;87;90;90.16;59;31.54;709.28;815;1145.99;19
